1.1733E-5	-4780.6
1.1767E-5	-3596.7
1.1800E-5	-2206.4
1.1833E-5	-707.67
1.1867E-5	767.69
1.1900E-5	2121.3
1.1933E-5	3275.3
1.1967E-5	4190.2
1.2000E-5	4881.6
1.2033E-5	5374.0
1.2067E-5	5702.8
1.2100E-5	5894.7
1.2133E-5	5884.7
1.2167E-5	5550.1
1.2200E-5	4743.8
1.2233E-5	3264.9
1.2267E-5	923.62
1.2300E-5	-2314.1
1.2333E-5	-6385.6
1.2367E-5	-11065
1.2400E-5	-15852
1.2433E-5	-19991
1.2467E-5	-22742
1.2500E-5	-23303
1.2533E-5	-20955
1.2567E-5	-15392
1.2600E-5	-6637.9
1.2633E-5	4859.5
1.2667E-5	18110
1.2700E-5	31563
1.2733E-5	43562
1.2767E-5	52330
1.2800E-5	56178
1.2833E-5	54021
1.2867E-5	45406
1.2900E-5	30542
1.2933E-5	10536
1.2967E-5	-12583
1.3000E-5	-36422
1.3033E-5	-58227
1.3067E-5	-75162
1.3100E-5	-84932
1.3133E-5	-86212
1.3167E-5	-78278
1.3200E-5	-61557
1.3233E-5	-37743
1.3267E-5	-9245.6
1.3300E-5	20956
1.3333E-5	49424
1.3367E-5	72867
1.3400E-5	89122
1.3433E-5	96404
1.3467E-5	93907
1.3500E-5	82179
1.3533E-5	62893
1.3567E-5	38273
1.3600E-5	11278
1.3633E-5	-14795
1.3667E-5	-37386
1.3700E-5	-54372
1.3733E-5	-64034
1.3767E-5	-65721
1.3800E-5	-59997
1.3833E-5	-48019
1.3867E-5	-31539
1.3900E-5	-12897
1.3933E-5	5625.6
1.3967E-5	22318
1.4000E-5	35401
1.4033E-5	43699
1.4067E-5	46895
1.4100E-5	45353
1.4133E-5	39713
1.4167E-5	31152
1.4200E-5	21115
1.4233E-5	10693
1.4267E-5	1079.3
1.4300E-5	-6709.9
1.4333E-5	-12106
1.4367E-5	-15081
1.4400E-5	-15715
1.4433E-5	-14393
1.4467E-5	-11768
1.4500E-5	-8411.0
1.4533E-5	-4854.9
1.4567E-5	-1685.8
1.4600E-5	681.72
1.4633E-5	2114.8
1.4667E-5	2584.9
1.4700E-5	2122.6
1.4733E-5	914.37
1.4767E-5	-807.76
1.4800E-5	-2892.1
1.4833E-5	-5113.4
1.4867E-5	-7272.2
1.4900E-5	-9243.5
1.4933E-5	-10978
1.4967E-5	-12385
1.5000E-5	-13409
1.5033E-5	-14011
1.5067E-5	-14138
1.5100E-5	-13751
1.5133E-5	-12826
1.5167E-5	-11359
1.5200E-5	-9360.4
1.5233E-5	-6882.6
1.5267E-5	-4025.5
1.5300E-5	-927.28
1.5333E-5	2261.8
1.5367E-5	5382.4
1.5400E-5	8260.1
1.5433E-5	10745
1.5467E-5	12736
1.5500E-5	14164
1.5533E-5	15005
1.5567E-5	15295
1.5600E-5	15104
1.5633E-5	14495
1.5667E-5	13575
1.5700E-5	12444
1.5733E-5	11169
1.5767E-5	9795.6
1.5800E-5	8357.6
1.5833E-5	6843.4
1.5867E-5	5213.9
1.5900E-5	3480.6
1.5933E-5	1629.2
1.5967E-5	-357.99
1.6000E-5	-2456.7
1.6033E-5	-4580.6
1.6067E-5	-6646.4
1.6100E-5	-8542.2
1.6133E-5	-10121
1.6167E-5	-11262
1.6200E-5	-11894
1.6233E-5	-11926
1.6267E-5	-11314
1.6300E-5	-10106
1.6333E-5	-8422.0
1.6367E-5	-6378.4
1.6400E-5	-4149.2
1.6433E-5	-1945.0
1.6467E-5	53.910
1.6500E-5	1679.1
1.6533E-5	2786.1
1.6567E-5	3291.6
1.6600E-5	3228.2
1.6633E-5	2647.2
1.6667E-5	1654.4
1.6700E-5	416.45
1.6733E-5	-864.68
1.6767E-5	-2006.4
1.6800E-5	-2838.1
1.6833E-5	-3223.2
1.6867E-5	-3107.6
1.6900E-5	-2497.4
1.6933E-5	-1453.1
1.6967E-5	-104.26
1.7000E-5	1364.2
1.7033E-5	2756.1
1.7067E-5	3868.6
1.7100E-5	4513.9
1.7133E-5	4558.8
1.7167E-5	3941.5
1.7200E-5	2650.8
1.7233E-5	755.13
1.7267E-5	-1600.6
1.7300E-5	-4236.0
1.7333E-5	-6929.4
1.7367E-5	-9434.1
1.7400E-5	-11514
1.7433E-5	-13001
1.7467E-5	-13742
1.7500E-5	-13640
1.7533E-5	-12675
1.7567E-5	-10902
1.7600E-5	-8415.7
1.7633E-5	-5370.5
1.7667E-5	-1964.6
1.7700E-5	1605.3
1.7733E-5	5139.8
1.7767E-5	8427.0
1.7800E-5	11278
1.7833E-5	13553
1.7867E-5	15156
1.7900E-5	16009
1.7933E-5	16089
1.7967E-5	15423
1.8000E-5	14081
1.8033E-5	12165
1.8067E-5	9815.6
1.8100E-5	7199.3
1.8133E-5	4484.0
1.8167E-5	1846.7
1.8200E-5	-542.72
1.8233E-5	-2538.4
1.8267E-5	-4046.7
1.8300E-5	-5006.5
1.8333E-5	-5400.9
1.8367E-5	-5266.6
1.8400E-5	-4693.2
1.8433E-5	-3798.7
1.8467E-5	-2726.9
1.8500E-5	-1636.7
1.8533E-5	-675.75
1.8567E-5	28.999
1.8600E-5	373.48
1.8633E-5	294.72
1.8667E-5	-222.74
1.8700E-5	-1157.0
1.8733E-5	-2449.1
1.8767E-5	-4005.3
1.8800E-5	-5716.1
1.8833E-5	-7474.5
1.8867E-5	-9160.6
1.8900E-5	-10665
1.8933E-5	-11901
1.8967E-5	-12809
1.9000E-5	-13340
1.9033E-5	-13474
1.9067E-5	-13214
1.9100E-5	-12573
1.9133E-5	-11586
1.9167E-5	-10298
1.9200E-5	-8765.2
1.9233E-5	-7038.1
1.9267E-5	-5176.0
1.9300E-5	-3238.8
1.9333E-5	-1281.4
1.9367E-5	653.40
1.9400E-5	2526.8
1.9433E-5	4307.7
1.9467E-5	5975.7
1.9500E-5	7522.7
1.9533E-5	8946.9
1.9567E-5	10251
1.9600E-5	11443
1.9633E-5	12527
1.9667E-5	13504
1.9700E-5	14369
1.9733E-5	15108
1.9767E-5	15688
1.9800E-5	16084
1.9833E-5	16256
1.9867E-5	16151
1.9900E-5	15721
1.9933E-5	14941
1.9967E-5	13786
2.0000E-5	12246
2.0033E-5	10337
2.0067E-5	8106.5
2.0100E-5	5615.5
2.0133E-5	2959.0
2.0167E-5	263.71
2.0200E-5	-2344.4
2.0233E-5	-4751.7
2.0267E-5	-6813.4
2.0300E-5	-8399.4
2.0333E-5	-9421.8
2.0367E-5	-9838.2
2.0400E-5	-9620.3
2.0433E-5	-8797.6
2.0467E-5	-7458.9
2.0500E-5	-5715.4
2.0533E-5	-3726.2
2.0567E-5	-1691.8
2.0600E-5	172.62
2.0633E-5	1703.2
2.0667E-5	2724.3
2.0700E-5	3086.6
2.0733E-5	2704.7
2.0767E-5	1582.9
2.0800E-5	-231.03
2.0833E-5	-2621.4
2.0867E-5	-5396.0
2.0900E-5	-8333.3
2.0933E-5	-11203
2.0967E-5	-13739
2.1000E-5	-15691
2.1033E-5	-16881
2.1067E-5	-17208
2.1100E-5	-16601
2.1133E-5	-15081
2.1167E-5	-12766
2.1200E-5	-9823.8
2.1233E-5	-6473.2
2.1267E-5	-2984.9
2.1300E-5	365.92
2.1333E-5	3377.8
2.1367E-5	5836.4
2.1400E-5	7577.2
2.1433E-5	8520.4
2.1467E-5	8682.5
2.1500E-5	8116.8
2.1533E-5	6946.8
2.1567E-5	5359.1
2.1600E-5	3532.8
2.1633E-5	1662.1
2.1667E-5	-45.428
2.1700E-5	-1414.6
2.1733E-5	-2347.6
2.1767E-5	-2785.7
2.1800E-5	-2706.4
2.1833E-5	-2157.0
2.1867E-5	-1234.6
2.1900E-5	-53.397
2.1933E-5	1232.4
2.1967E-5	2452.0
2.2000E-5	3453.3
2.2033E-5	4127.8
2.2067E-5	4364.4
2.2100E-5	4096.2
2.2133E-5	3311.4
2.2167E-5	2040.0
2.2200E-5	345.75
2.2233E-5	-1662.9
2.2267E-5	-3846.7
2.2300E-5	-6080.4
2.2333E-5	-8218.2
2.2367E-5	-10112
2.2400E-5	-11636
2.2433E-5	-12715
2.2467E-5	-13291
2.2500E-5	-13335
2.2533E-5	-12869
2.2567E-5	-11943
2.2600E-5	-10625
2.2633E-5	-9016.9
2.2667E-5	-7238.6
2.2700E-5	-5399.6
2.2733E-5	-3589.3
2.2767E-5	-1910.2
2.2800E-5	-441.92
2.2833E-5	771.14
2.2867E-5	1711.5
2.2900E-5	2374.3
2.2933E-5	2784.4
2.2967E-5	2988.7
2.3000E-5	3025.4
2.3033E-5	2950.9
2.3067E-5	2826.9
2.3100E-5	2705.3
2.3133E-5	2609.1
2.3167E-5	2564.5
2.3200E-5	2583.7
2.3233E-5	2656.8
2.3267E-5	2767.5
2.3300E-5	2895.0
2.3333E-5	3004.7
2.3367E-5	3058.9
2.3400E-5	3036.5
2.3433E-5	2921.3
2.3467E-5	2694.8
2.3500E-5	2354.2
2.3533E-5	1912.2
2.3567E-5	1381.1
2.3600E-5	785.01
2.3633E-5	157.61
2.3667E-5	-469.51
2.3700E-5	-1080.6
2.3733E-5	-1647.2
2.3767E-5	-2146.6
2.3800E-5	-2569.4
2.3833E-5	-2914.5
2.3867E-5	-3176.5
2.3900E-5	-3358.4
2.3933E-5	-3467.5
2.3967E-5	-3499.6
2.4000E-5	-3451.7
2.4033E-5	-3326.1
2.4067E-5	-3122.7
2.4100E-5	-2835.9
2.4133E-5	-2471.2
2.4167E-5	-2044.2
2.4200E-5	-1576.9
2.4233E-5	-1107.6
2.4267E-5	-692.27
2.4300E-5	-386.69
2.4333E-5	-248.12
2.4367E-5	-334.57
2.4400E-5	-697.53
2.4433E-5	-1353.3
2.4467E-5	-2288.0
2.4500E-5	-3453.4
2.4533E-5	-4770.4
2.4567E-5	-6119.9
2.4600E-5	-7355.2
2.4633E-5	-8317.4
2.4667E-5	-8858.6
2.4700E-5	-8846.4
2.4733E-5	-8185.8
2.4767E-5	-6841.5
2.4800E-5	-4834.6
2.4833E-5	-2247.0
2.4867E-5	764.78
2.4900E-5	3982.5
2.4933E-5	7180.5
2.4967E-5	10128
2.5000E-5	12571
2.5033E-5	14293
2.5067E-5	15155
2.5100E-5	15093
2.5133E-5	14089
2.5167E-5	12226
2.5200E-5	9661.7
2.5233E-5	6566.2
2.5267E-5	3176.1
2.5300E-5	-242.90
2.5333E-5	-3446.8
2.5367E-5	-6287.8
2.5400E-5	-8602.1
2.5433E-5	-10280
2.5467E-5	-11297
2.5500E-5	-11694
2.5533E-5	-11535
2.5567E-5	-10928
2.5600E-5	-10016
2.5633E-5	-8895.7
2.5667E-5	-7658.5
2.5700E-5	-6402.3
2.5733E-5	-5189.8
2.5767E-5	-4012.2
2.5800E-5	-2842.3
2.5833E-5	-1662.6
2.5867E-5	-433.98
2.5900E-5	887.71
2.5933E-5	2326.7
2.5967E-5	3883.4
2.6000E-5	5538.2
2.6033E-5	7241.8
2.6067E-5	8917.0
2.6100E-5	10482
2.6133E-5	11850
2.6167E-5	12940
2.6200E-5	13676
2.6233E-5	14013
2.6267E-5	13936
2.6300E-5	13464
2.6333E-5	12619
2.6367E-5	11455
2.6400E-5	10050
2.6433E-5	8490.3
2.6467E-5	6832.0
2.6500E-5	5135.5
2.6533E-5	3458.7
2.6567E-5	1834.3
2.6600E-5	271.19
2.6633E-5	-1222.8
2.6667E-5	-2655.1
2.6700E-5	-4044.5
2.6733E-5	-5401.9
2.6767E-5	-6717.4
2.6800E-5	-7994.1
2.6833E-5	-9222.9
2.6867E-5	-10376
2.6900E-5	-11413
2.6933E-5	-12301
2.6967E-5	-12998
2.7000E-5	-13465
2.7033E-5	-13680
2.7067E-5	-13623
2.7100E-5	-13285
2.7133E-5	-12675
2.7167E-5	-11816
2.7200E-5	-10740
2.7233E-5	-9487.1
2.7267E-5	-8107.0
2.7300E-5	-6647.9
2.7333E-5	-5157.0
2.7367E-5	-3684.4
2.7400E-5	-2276.3
2.7433E-5	-967.09
2.7467E-5	218.22
2.7500E-5	1254.9
2.7533E-5	2127.6
2.7567E-5	2831.6
2.7600E-5	3371.7
2.7633E-5	3756.3
2.7667E-5	4002.4
2.7700E-5	4133.2
2.7733E-5	4172.3
2.7767E-5	4148.6
2.7800E-5	4093.6
2.7833E-5	4037.7
2.7867E-5	3997.4
2.7900E-5	3991.2
2.7933E-5	4033.4
2.7967E-5	4129.5
2.8000E-5	4271.1
