3.3333E-6	-1.9815E-29
3.3667E-6	8.1161E-29
3.4000E-6	1.9682E-29
3.4333E-6	-2.0010E-28
3.4667E-6	-4.2235E-29
3.5000E-6	4.1398E-28
3.5333E-6	1.0849E-28
3.5667E-6	-1.0122E-27
3.6000E-6	-5.2923E-28
3.6333E-6	2.1370E-27
3.6667E-6	1.7247E-27
3.7000E-6	-5.1293E-27
3.7333E-6	-6.2934E-27
3.7667E-6	1.0068E-26
3.8000E-6	1.7180E-26
3.8333E-6	-2.0682E-26
3.8667E-6	-5.1178E-26
3.9000E-6	2.9920E-26
3.9333E-6	1.2034E-25
3.9667E-6	-3.3097E-26
4.0000E-6	-3.0191E-25
4.0333E-6	-4.3803E-26
4.0667E-6	6.0851E-25
4.1000E-6	3.0808E-25
4.1333E-6	-1.2525E-24
4.1667E-6	-1.1969E-24
4.2000E-6	2.0365E-24
4.2333E-6	3.2371E-24
4.2667E-6	-2.9575E-24
4.3000E-6	-8.0806E-24
4.3333E-6	2.4755E-24
4.3667E-6	1.6948E-23
4.4000E-6	2.6853E-24
4.4333E-6	-3.3155E-23
4.4667E-6	-1.8810E-23
4.5000E-6	5.5798E-23
4.5333E-6	6.4505E-23
4.5667E-6	-7.9567E-23
4.6000E-6	-1.5450E-22
4.6333E-6	8.3614E-23
4.6667E-6	3.4718E-22
4.7000E-6	1.8310E-23
4.7333E-6	-6.2603E-22
4.7667E-6	-3.1493E-22
4.8000E-6	1.0453E-21
4.8333E-6	1.2114E-21
4.8667E-6	-1.2089E-21
4.9000E-6	-2.7245E-21
4.9333E-6	7.3552E-22
4.9667E-6	5.5470E-21
5.0000E-6	2.1739E-21
5.0333E-6	-8.0520E-21
5.0667E-6	-8.4800E-21
5.1000E-6	8.4631E-21
5.1333E-6	1.9975E-20
5.1667E-6	-1.0083E-21
5.2000E-6	-3.2700E-20
5.2333E-6	-2.1927E-20
5.2667E-6	3.5407E-20
5.3000E-6	5.6647E-20
5.3333E-6	-1.4447E-20
5.3667E-6	-9.7224E-20
5.4000E-6	-5.4230E-20
5.4333E-6	9.5376E-20
5.4667E-6	1.4180E-19
5.5000E-6	-2.2698E-20
5.5333E-6	-2.0337E-19
5.5667E-6	-1.2538E-19
5.6000E-6	1.5230E-19
5.6333E-6	2.6067E-19
5.6667E-6	4.4973E-20
5.7000E-6	-2.0571E-19
5.7333E-6	-2.0031E-19
5.7667E-6	-2.4059E-20
5.8000E-6	2.3616E-20
5.8333E-6	9.8962E-20
5.8667E-6	4.0847E-19
5.9000E-6	5.0048E-19
5.9333E-6	-3.8636E-19
5.9667E-6	-1.8119E-18
6.0000E-6	-1.2989E-18
6.0333E-6	1.9767E-18
6.0667E-6	5.0584E-18
6.1000E-6	2.6162E-18
6.1333E-6	-5.9035E-18
6.1667E-6	-1.0810E-17
6.2000E-6	-2.8937E-18
6.2333E-6	1.4642E-17
6.2667E-6	2.1263E-17
6.3000E-6	5.6262E-19
6.3333E-6	-3.4561E-17
6.3667E-6	-4.4912E-17
6.4000E-6	3.4906E-18
6.4333E-6	7.5838E-17
6.4667E-6	8.2690E-17
6.5000E-6	-2.2272E-17
6.5333E-6	-1.5340E-16
6.5667E-6	-1.3219E-16
6.6000E-6	9.0906E-17
6.6333E-6	3.0914E-16
6.6667E-6	2.1417E-16
6.7000E-6	-2.1629E-16
6.7333E-6	-5.2723E-16
6.7667E-6	-3.2579E-16
6.8000E-6	2.9384E-16
6.8333E-6	8.0709E-16
6.8667E-6	6.7570E-16
6.9000E-6	-2.2498E-16
6.9333E-6	-1.6553E-15
6.9667E-6	-2.0427E-15
7.0000E-6	5.4739E-16
7.0333E-6	4.9555E-15
7.0667E-6	5.1891E-15
7.1000E-6	-3.3415E-15
7.1333E-6	-1.1856E-14
7.1667E-6	-6.1112E-15
7.2000E-6	1.2166E-14
7.2333E-6	1.8864E-14
7.2667E-6	-6.6273E-16
